mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf,param_clf__C,param_tfidf__max_df,param_tfidf__max_features,param_tfidf__min_df,param_tfidf__ngram_range,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3.796693706512451,0.12188481631857404,0.38811421394348145,0.04362150864572847,"LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear')",5.0,0.95,40000,2,"(1, 2)","{'clf': LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear'), 'clf__C': 5, 'tfidf__max_df': 0.95, 'tfidf__max_features': 40000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}",0.8482650870634894,0.8496862868930773,0.8551125174725117,0.8554242292621573,0.8462782818943126,0.8509532805171098,0.003687164323504041,51
4.08277473449707,0.22730050291849532,0.4306475162506104,0.04840606391660431,"LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear')",5.0,0.9,40000,2,"(1, 2)","{'clf': LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear'), 'clf__C': 5, 'tfidf__max_df': 0.9, 'tfidf__max_features': 40000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}",0.8482650870634894,0.8496862868930773,0.8551125174725117,0.8554242292621573,0.8462782818943126,0.8509532805171098,0.003687164323504041,51
3.5509528160095214,0.08745375569771234,0.38829469680786133,0.02506595914138508,"LinearSVC(class_weight='balanced', random_state=60)",1.0,0.9,30000,2,"(1, 2)","{'clf': LinearSVC(class_weight='balanced', random_state=60), 'clf__C': 1.0, 'tfidf__max_df': 0.9, 'tfidf__max_features': 30000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}",0.8527349467368709,0.8497539310979741,0.8545084543448461,0.8580308121334914,0.8372244955673512,0.8504505279761068,0.007135253658888572,53
3.5529276847839357,0.11358831138057593,0.37652297019958497,0.019324234532429704,"LinearSVC(class_weight='balanced', random_state=60)",1.0,0.95,30000,2,"(1, 2)","{'clf': LinearSVC(class_weight='balanced', random_state=60), 'clf__C': 1.0, 'tfidf__max_df': 0.95, 'tfidf__max_features': 30000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}",0.8527349467368709,0.8497539310979741,0.8545084543448461,0.8580308121334914,0.8372244955673512,0.8504505279761068,0.007135253658888572,53
1.3959383964538574,0.05568795268937284,0.20399832725524902,0.02285217438546548,"LinearSVC(class_weight='balanced', random_state=60)",2.0,0.9,30000,2,"(1, 1)","{'clf': LinearSVC(class_weight='balanced', random_state=60), 'clf__C': 2.0, 'tfidf__max_df': 0.9, 'tfidf__max_features': 30000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1)}",0.8426087535022663,0.8590038708107558,0.8562177999697441,0.8510305187736117,0.841945751295342,0.850161338870344,0.006930569829597323,55
1.3779813766479492,0.029790154802736928,0.20342645645141602,0.013975331600130819,"LinearSVC(class_weight='balanced', random_state=60)",2.0,0.9,40000,2,"(1, 1)","{'clf': LinearSVC(class_weight='balanced', random_state=60), 'clf__C': 2.0, 'tfidf__max_df': 0.9, 'tfidf__max_features': 40000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1)}",0.8426087535022663,0.8590038708107558,0.8562177999697441,0.8510305187736117,0.841945751295342,0.850161338870344,0.006930569829597323,55
1.5011000633239746,0.17628479827545893,0.21494145393371583,0.0193287648904797,"LinearSVC(class_weight='balanced', random_state=60)",2.0,0.95,30000,2,"(1, 1)","{'clf': LinearSVC(class_weight='balanced', random_state=60), 'clf__C': 2.0, 'tfidf__max_df': 0.95, 'tfidf__max_features': 30000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1)}",0.8426087535022663,0.8590038708107558,0.8562177999697441,0.8510305187736117,0.841945751295342,0.850161338870344,0.006930569829597323,55
1.4607358932495118,0.08462137718571051,0.21542930603027344,0.014707625876818824,"LinearSVC(class_weight='balanced', random_state=60)",2.0,0.95,40000,2,"(1, 1)","{'clf': LinearSVC(class_weight='balanced', random_state=60), 'clf__C': 2.0, 'tfidf__max_df': 0.95, 'tfidf__max_features': 40000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1)}",0.8426087535022663,0.8590038708107558,0.8562177999697441,0.8510305187736117,0.841945751295342,0.850161338870344,0.006930569829597323,55
3.6198001384735106,0.07748851822147365,0.3661451816558838,0.020518813164794102,"LinearSVC(class_weight='balanced', random_state=60)",1.0,0.9,40000,2,"(1, 2)","{'clf': LinearSVC(class_weight='balanced', random_state=60), 'clf__C': 1.0, 'tfidf__max_df': 0.9, 'tfidf__max_features': 40000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}",0.8511403337419643,0.8489991334639225,0.8513161388578742,0.8562178616430067,0.8421337245547701,0.8499614384523075,0.004573116534406432,59
3.5277231693267823,0.11547976504552002,0.38226685523986814,0.01828316188043676,"LinearSVC(class_weight='balanced', random_state=60)",1.0,0.95,40000,2,"(1, 2)","{'clf': LinearSVC(class_weight='balanced', random_state=60), 'clf__C': 1.0, 'tfidf__max_df': 0.95, 'tfidf__max_features': 40000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}",0.8511403337419643,0.8489991334639225,0.8513161388578742,0.8562178616430067,0.8421337245547701,0.8499614384523075,0.004573116534406432,59
3.6246078491210936,0.23831253869095037,0.369722843170166,0.0132451762345056,"LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear')",3.0,0.95,40000,3,"(1, 2)","{'clf': LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear'), 'clf__C': 3, 'tfidf__max_df': 0.95, 'tfidf__max_features': 40000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",0.8478141783314266,0.8515735046141287,0.8562749789557172,0.8502885707140492,0.8435811366493434,0.849906473852933,0.0041921459445650715,61
3.7155301094055178,0.1121377948694764,0.38335957527160647,0.01855007538539179,"LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear')",3.0,0.95,30000,3,"(1, 2)","{'clf': LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear'), 'clf__C': 3, 'tfidf__max_df': 0.95, 'tfidf__max_features': 30000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",0.8478141783314266,0.8515735046141287,0.8562749789557172,0.8502885707140492,0.8435811366493434,0.849906473852933,0.0041921459445650715,61
3.755819082260132,0.2171833288578322,0.407891845703125,0.04135091067440674,"LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear')",3.0,0.9,30000,3,"(1, 2)","{'clf': LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear'), 'clf__C': 3, 'tfidf__max_df': 0.9, 'tfidf__max_features': 30000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",0.8478141783314266,0.8515735046141287,0.8562749789557172,0.8502885707140492,0.8435811366493434,0.849906473852933,0.0041921459445650715,61
3.85166597366333,0.08552984104624434,0.3783313274383545,0.04009033173006206,"LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear')",3.0,0.9,40000,3,"(1, 2)","{'clf': LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear'), 'clf__C': 3, 'tfidf__max_df': 0.9, 'tfidf__max_features': 40000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",0.8478141783314266,0.8515735046141287,0.8562749789557172,0.8502885707140492,0.8435811366493434,0.849906473852933,0.0041921459445650715,61
1.374098014831543,0.13179745771980914,0.1984889030456543,0.011868997910895294,"LinearSVC(class_weight='balanced', random_state=60)",2.0,0.95,30000,3,"(1, 1)","{'clf': LinearSVC(class_weight='balanced', random_state=60), 'clf__C': 2.0, 'tfidf__max_df': 0.95, 'tfidf__max_features': 30000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",0.8415733574083096,0.8600465447691737,0.8563724076830578,0.852358469281671,0.8390067476337607,0.8498715053551946,0.008232622515552256,65
1.2527629852294921,0.043928716304219725,0.15967001914978027,0.00365535674361327,"LinearSVC(class_weight='balanced', random_state=60)",2.0,0.95,40000,3,"(1, 1)","{'clf': LinearSVC(class_weight='balanced', random_state=60), 'clf__C': 2.0, 'tfidf__max_df': 0.95, 'tfidf__max_features': 40000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",0.8415733574083096,0.8600465447691737,0.8563724076830578,0.852358469281671,0.8390067476337607,0.8498715053551946,0.008232622515552256,65
1.4172329902648926,0.13716211974230455,0.22285313606262208,0.039746009741754657,"LinearSVC(class_weight='balanced', random_state=60)",2.0,0.9,40000,3,"(1, 1)","{'clf': LinearSVC(class_weight='balanced', random_state=60), 'clf__C': 2.0, 'tfidf__max_df': 0.9, 'tfidf__max_features': 40000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",0.8415733574083096,0.8600465447691737,0.8563724076830578,0.852358469281671,0.8390067476337607,0.8498715053551946,0.008232622515552256,65
1.4627298355102538,0.07011070902562316,0.21969380378723144,0.008647182473067293,"LinearSVC(class_weight='balanced', random_state=60)",2.0,0.9,30000,3,"(1, 1)","{'clf': LinearSVC(class_weight='balanced', random_state=60), 'clf__C': 2.0, 'tfidf__max_df': 0.9, 'tfidf__max_features': 30000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",0.8415733574083096,0.8600465447691737,0.8563724076830578,0.852358469281671,0.8390067476337607,0.8498715053551946,0.008232622515552256,65
2.0945472717285156,0.10052774240580663,0.10968642234802246,0.004953157238769591,"LinearSVC(class_weight='balanced', random_state=60)",2.0,0.95,40000,3,"(1, 2)","{'clf': LinearSVC(class_weight='balanced', random_state=60), 'clf__C': 2.0, 'tfidf__max_df': 0.95, 'tfidf__max_features': 40000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",0.847958276547816,0.852181992373028,0.8530689330532398,0.8515526422231816,0.8432387908802393,0.8496001270155009,0.003624175218504177,69
3.309945583343506,0.07338936181256034,0.22619962692260742,0.012319475180416003,"LinearSVC(class_weight='balanced', random_state=60)",2.0,0.95,30000,3,"(1, 2)","{'clf': LinearSVC(class_weight='balanced', random_state=60), 'clf__C': 2.0, 'tfidf__max_df': 0.95, 'tfidf__max_features': 30000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",0.847958276547816,0.852181992373028,0.8530689330532398,0.8515526422231816,0.8432387908802393,0.8496001270155009,0.003624175218504177,69
3.9185214042663574,0.15570501129527298,0.3623678684234619,0.021875767164869702,"LinearSVC(class_weight='balanced', random_state=60)",2.0,0.9,30000,3,"(1, 2)","{'clf': LinearSVC(class_weight='balanced', random_state=60), 'clf__C': 2.0, 'tfidf__max_df': 0.9, 'tfidf__max_features': 30000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",0.847958276547816,0.852181992373028,0.8530689330532398,0.8515526422231816,0.8432387908802393,0.8496001270155009,0.003624175218504177,69
3.8346416473388674,0.21623919861367727,0.33953037261962893,0.01844282279780212,"LinearSVC(class_weight='balanced', random_state=60)",2.0,0.9,40000,3,"(1, 2)","{'clf': LinearSVC(class_weight='balanced', random_state=60), 'clf__C': 2.0, 'tfidf__max_df': 0.9, 'tfidf__max_features': 40000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",0.847958276547816,0.852181992373028,0.8530689330532398,0.8515526422231816,0.8432387908802393,0.8496001270155009,0.003624175218504177,69
3.9368560314178467,0.20258067070447586,0.39360923767089845,0.02484074001522315,"LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear')",3.0,0.9,40000,2,"(1, 2)","{'clf': LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear'), 'clf__C': 3, 'tfidf__max_df': 0.9, 'tfidf__max_features': 40000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}",0.8475488577487678,0.8456799945674636,0.8533449252984435,0.8534419866350302,0.843053920897821,0.8486139370295053,0.004155682967302909,73
4.095341539382934,0.13931039904922438,0.39475102424621583,0.030745831573066203,"LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear')",3.0,0.95,40000,2,"(1, 2)","{'clf': LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear'), 'clf__C': 3, 'tfidf__max_df': 0.95, 'tfidf__max_features': 40000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}",0.8475488577487678,0.8456799945674636,0.8533449252984435,0.8534419866350302,0.843053920897821,0.8486139370295053,0.004155682967302909,73
3.9202332973480223,0.13738834635303893,0.390272855758667,0.010307307850201909,"LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear')",3.0,0.95,30000,2,"(1, 2)","{'clf': LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear'), 'clf__C': 3, 'tfidf__max_df': 0.95, 'tfidf__max_features': 30000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}",0.8464750834620021,0.8471378994281142,0.8534691456197493,0.8513096675422839,0.8434342835447272,0.8483652159193753,0.0035808628654417636,75
4.0076147556304935,0.1287302617893119,0.3912992477416992,0.03250715755970434,"LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear')",3.0,0.9,30000,2,"(1, 2)","{'clf': LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear'), 'clf__C': 3, 'tfidf__max_df': 0.9, 'tfidf__max_features': 30000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}",0.8464750834620021,0.8471378994281142,0.8534691456197493,0.8513096675422839,0.8434342835447272,0.8483652159193753,0.0035808628654417636,75
2.8117228984832763,0.10555563662185342,0.17026591300964355,0.02124446505006849,"LinearSVC(class_weight='balanced', random_state=60)",2.0,0.95,40000,2,"(1, 2)","{'clf': LinearSVC(class_weight='balanced', random_state=60), 'clf__C': 2.0, 'tfidf__max_df': 0.95, 'tfidf__max_features': 40000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}",0.8500118497452305,0.8458794118271865,0.8527495587147936,0.8525158153241482,0.8396488688827878,0.8481611008988293,0.004921523200432901,77
4.2162757396698,0.1744933129388559,0.35980677604675293,0.007924405244049233,"LinearSVC(class_weight='balanced', random_state=60)",2.0,0.9,40000,2,"(1, 2)","{'clf': LinearSVC(class_weight='balanced', random_state=60), 'clf__C': 2.0, 'tfidf__max_df': 0.9, 'tfidf__max_features': 40000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}",0.8500118497452305,0.8458794118271865,0.8527495587147936,0.8525158153241482,0.8396488688827878,0.8481611008988293,0.004921523200432901,77
4.005405282974243,0.05952260948664996,0.39112129211425783,0.03378448335041729,"LinearSVC(class_weight='balanced', random_state=60)",2.0,0.9,30000,2,"(1, 2)","{'clf': LinearSVC(class_weight='balanced', random_state=60), 'clf__C': 2.0, 'tfidf__max_df': 0.9, 'tfidf__max_features': 30000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}",0.848905919161364,0.8482203383138742,0.848259103488648,0.852362104868628,0.8381560118018401,0.8471806955268708,0.004764706424309676,79
3.8422679901123047,0.0672793557812086,0.2654914379119873,0.03928148364657661,"LinearSVC(class_weight='balanced', random_state=60)",2.0,0.95,30000,2,"(1, 2)","{'clf': LinearSVC(class_weight='balanced', random_state=60), 'clf__C': 2.0, 'tfidf__max_df': 0.95, 'tfidf__max_features': 30000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}",0.848905919161364,0.8482203383138742,0.848259103488648,0.852362104868628,0.8381560118018401,0.8471806955268708,0.004764706424309676,79
1.3644407749176026,0.07177276175732801,0.22202072143554688,0.02926392937916891,"LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear')",1.0,0.95,30000,3,"(1, 1)","{'clf': LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear'), 'clf__C': 1, 'tfidf__max_df': 0.95, 'tfidf__max_features': 30000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",0.8372223131833217,0.8403048682505209,0.8477728543153398,0.845308520065937,0.8416394550781666,0.8424496021786572,0.003717289253867442,81
1.2657644271850585,0.05494959466250585,0.20476856231689453,0.022343211222389376,"LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear')",1.0,0.95,40000,3,"(1, 1)","{'clf': LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear'), 'clf__C': 1, 'tfidf__max_df': 0.95, 'tfidf__max_features': 40000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",0.8372223131833217,0.8403048682505209,0.8477728543153398,0.845308520065937,0.8416394550781666,0.8424496021786572,0.003717289253867442,81
1.1565675735473633,0.10390876720823171,0.1891730785369873,0.01318845383336851,"LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear')",1.0,0.9,40000,3,"(1, 1)","{'clf': LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear'), 'clf__C': 1, 'tfidf__max_df': 0.9, 'tfidf__max_features': 40000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",0.8372223131833217,0.8403048682505209,0.8477728543153398,0.845308520065937,0.8416394550781666,0.8424496021786572,0.003717289253867442,81
0.985245943069458,0.12018512708842066,0.23005170822143556,0.01767740898734268,"LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear')",1.0,0.9,30000,3,"(1, 1)","{'clf': LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear'), 'clf__C': 1, 'tfidf__max_df': 0.9, 'tfidf__max_features': 30000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",0.8372223131833217,0.8403048682505209,0.8477728543153398,0.845308520065937,0.8416394550781666,0.8424496021786572,0.003717289253867442,81
0.7648953437805176,0.03975113509727097,0.22518463134765626,0.014237555704674883,"LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear')",1.0,0.9,30000,2,"(1, 1)","{'clf': LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear'), 'clf__C': 1, 'tfidf__max_df': 0.9, 'tfidf__max_features': 30000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1)}",0.8364361961207772,0.8377668934688476,0.8452630092740462,0.8426479244064738,0.8370604584856816,0.8398348963511653,0.0034900670879008514,85
1.1627037048339843,0.09410613870893132,0.22774696350097656,0.02168477509709076,"LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear')",1.0,0.9,40000,2,"(1, 1)","{'clf': LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear'), 'clf__C': 1, 'tfidf__max_df': 0.9, 'tfidf__max_features': 40000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1)}",0.8364361961207772,0.8377668934688476,0.8452630092740462,0.8426479244064738,0.8370604584856816,0.8398348963511653,0.0034900670879008514,85
1.2739079952239991,0.09575673861014597,0.22069220542907714,0.017610834178775833,"LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear')",1.0,0.95,40000,2,"(1, 1)","{'clf': LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear'), 'clf__C': 1, 'tfidf__max_df': 0.95, 'tfidf__max_features': 40000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1)}",0.8364361961207772,0.8377668934688476,0.8452630092740462,0.8426479244064738,0.8370604584856816,0.8398348963511653,0.0034900670879008514,85
1.3183998107910155,0.04649541042662712,0.21359734535217284,0.013827099782342879,"LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear')",1.0,0.95,30000,2,"(1, 1)","{'clf': LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear'), 'clf__C': 1, 'tfidf__max_df': 0.95, 'tfidf__max_features': 30000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1)}",0.8364361961207772,0.8377668934688476,0.8452630092740462,0.8426479244064738,0.8370604584856816,0.8398348963511653,0.0034900670879008514,85
3.3986027240753174,0.06290846084822381,0.3855722427368164,0.014323380782129438,"LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear')",1.0,0.9,40000,3,"(1, 2)","{'clf': LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear'), 'clf__C': 1, 'tfidf__max_df': 0.9, 'tfidf__max_features': 40000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",0.8294859058007883,0.838539868645344,0.8409808962131953,0.8373605238632379,0.827143910055097,0.8347022209155325,0.005395440382261177,89
3.3633820533752443,0.12217308309429709,0.398250150680542,0.018170346617977395,"LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear')",1.0,0.9,30000,3,"(1, 2)","{'clf': LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear'), 'clf__C': 1, 'tfidf__max_df': 0.9, 'tfidf__max_features': 30000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",0.8294859058007883,0.838539868645344,0.8409808962131953,0.8373605238632379,0.827143910055097,0.8347022209155325,0.005395440382261177,89
3.5357009887695314,0.15192932421066607,0.400972318649292,0.027011218041029746,"LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear')",1.0,0.95,30000,3,"(1, 2)","{'clf': LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear'), 'clf__C': 1, 'tfidf__max_df': 0.95, 'tfidf__max_features': 30000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",0.8294859058007883,0.838539868645344,0.8409808962131953,0.8373605238632379,0.827143910055097,0.8347022209155325,0.005395440382261177,89
3.6777803897857666,0.11432524409321788,0.429691219329834,0.040082700341096004,"LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear')",1.0,0.95,40000,3,"(1, 2)","{'clf': LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear'), 'clf__C': 1, 'tfidf__max_df': 0.95, 'tfidf__max_features': 40000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",0.8294859058007883,0.838539868645344,0.8409808962131953,0.8373605238632379,0.827143910055097,0.8347022209155325,0.005395440382261177,89
3.0748167991638184,0.06157573199073637,0.3913774013519287,0.013281245726872207,"LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear')",1.0,0.9,30000,2,"(1, 2)","{'clf': LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear'), 'clf__C': 1, 'tfidf__max_df': 0.9, 'tfidf__max_features': 30000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}",0.8295013620490052,0.8337240082324748,0.8409750307977276,0.8380445352181068,0.8243096721523249,0.8333109216899277,0.00594729423919814,93
3.5111653804779053,0.08272685821680155,0.3805678367614746,0.022724495866517903,"LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear')",1.0,0.95,30000,2,"(1, 2)","{'clf': LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear'), 'clf__C': 1, 'tfidf__max_df': 0.95, 'tfidf__max_features': 30000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}",0.8295013620490052,0.8337240082324748,0.8409750307977276,0.8380445352181068,0.8243096721523249,0.8333109216899277,0.00594729423919814,93
3.6945372104644774,0.07350062776014939,0.3882770538330078,0.025178253752752917,"LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear')",1.0,0.95,40000,2,"(1, 2)","{'clf': LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear'), 'clf__C': 1, 'tfidf__max_df': 0.95, 'tfidf__max_features': 40000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}",0.8271495993115096,0.8310091186377778,0.8329770290701859,0.8376152429036455,0.8236235173247826,0.8304749014495802,0.004806861875477467,95
3.650438070297241,0.16715513142124802,0.44483218193054197,0.04760583549473307,"LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear')",1.0,0.9,40000,2,"(1, 2)","{'clf': LogisticRegression(class_weight='balanced', max_iter=1000, random_state=60,
                   solver='liblinear'), 'clf__C': 1, 'tfidf__max_df': 0.9, 'tfidf__max_features': 40000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}",0.8271495993115096,0.8310091186377778,0.8329770290701859,0.8376152429036455,0.8236235173247826,0.8304749014495802,0.004806861875477467,95
